Title;DOI;Article Type?;Year;Courses:;keyword themes;Inclusive Teaching  included?;Word Count of Inclusive Teaching?;Attended Workshop?;article_num;Group Year;it_tokens_3w;dei_related
Casting a Wide Net via Case Studies: Educating across the undergraduate to medical school continuum in the biological sciences;https://doi.org/10.24918/cs.2017.15;Teaching Tools and Strategies;2017;Genetics;genetic testing, direct-to-consumer genetic testing, informed consent, prenatal screening, secondary findings, whole genome sequencing;Yes;143;NA;53;2014 - 2018;precision medicine based;FALSE
Casting a Wide Net via Case Studies: Educating across the undergraduate to medical school continuum in the biological sciences;https://doi.org/10.24918/cs.2017.15;Teaching Tools and Strategies;2017;Genetics;genetic testing, direct-to-consumer genetic testing, informed consent, prenatal screening, secondary findings, whole genome sequencing;Yes;143;NA;53;2014 - 2018;genic predisposition versus;FALSE
Casting a Wide Net via Case Studies: Educating across the undergraduate to medical school continuum in the biological sciences;https://doi.org/10.24918/cs.2017.15;Teaching Tools and Strategies;2017;Genetics;genetic testing, direct-to-consumer genetic testing, informed consent, prenatal screening, secondary findings, whole genome sequencing;Yes;143;NA;53;2014 - 2018;predisposition versus health;FALSE
Casting a Wide Net via Case Studies: Educating across the undergraduate to medical school continuum in the biological sciences;https://doi.org/10.24918/cs.2017.15;Teaching Tools and Strategies;2017;Genetics;genetic testing, direct-to-consumer genetic testing, informed consent, prenatal screening, secondary findings, whole genome sequencing;Yes;143;NA;53;2014 - 2018;versus health care;TRUE
Casting a Wide Net via Case Studies: Educating across the undergraduate to medical school continuum in the biological sciences;https://doi.org/10.24918/cs.2017.15;Teaching Tools and Strategies;2017;Genetics;genetic testing, direct-to-consumer genetic testing, informed consent, prenatal screening, secondary findings, whole genome sequencing;Yes;143;NA;53;2014 - 2018;health care decisions;TRUE
Casting a Wide Net via Case Studies: Educating across the undergraduate to medical school continuum in the biological sciences;https://doi.org/10.24918/cs.2017.15;Teaching Tools and Strategies;2017;Genetics;genetic testing, direct-to-consumer genetic testing, informed consent, prenatal screening, secondary findings, whole genome sequencing;Yes;143;NA;53;2014 - 2018;care decisions based;FALSE
Building Trees: Introducing evolutionary concepts by exploring Crassulaceae phylogeny and biogeography;https://doi.org/10.24918/cs.2017.16;Lesson;2017;Evolution, Introduction Biology;Evolution, phylogenetics, Tree thinking, biogeography;Yes;81;NA;52;2014 - 2018;students work collaboratively;TRUE
Building Trees: Introducing evolutionary concepts by exploring Crassulaceae phylogeny and biogeography;https://doi.org/10.24918/cs.2017.16;Lesson;2017;Evolution, Introduction Biology;Evolution, phylogenetics, Tree thinking, biogeography;Yes;81;NA;52;2014 - 2018;instructor assigned groups;FALSE
Building Trees: Introducing evolutionary concepts by exploring Crassulaceae phylogeny and biogeography;https://doi.org/10.24918/cs.2017.16;Lesson;2017;Evolution, Introduction Biology;Evolution, phylogenetics, Tree thinking, biogeography;Yes;81;NA;52;2014 - 2018;computer based activities;FALSE
Building Trees: Introducing evolutionary concepts by exploring Crassulaceae phylogeny and biogeography;https://doi.org/10.24918/cs.2017.16;Lesson;2017;Evolution, Introduction Biology;Evolution, phylogenetics, Tree thinking, biogeography;Yes;81;NA;52;2014 - 2018;based activities use;FALSE
Building Trees: Introducing evolutionary concepts by exploring Crassulaceae phylogeny and biogeography;https://doi.org/10.24918/cs.2017.16;Lesson;2017;Evolution, Introduction Biology;Evolution, phylogenetics, Tree thinking, biogeography;Yes;81;NA;52;2014 - 2018;activities use open;FALSE
Building Trees: Introducing evolutionary concepts by exploring Crassulaceae phylogeny and biogeography;https://doi.org/10.24918/cs.2017.16;Lesson;2017;Evolution, Introduction Biology;Evolution, phylogenetics, Tree thinking, biogeography;Yes;81;NA;52;2014 - 2018;use open access;TRUE
Building Trees: Introducing evolutionary concepts by exploring Crassulaceae phylogeny and biogeography;https://doi.org/10.24918/cs.2017.16;Lesson;2017;Evolution, Introduction Biology;Evolution, phylogenetics, Tree thinking, biogeography;Yes;81;NA;52;2014 - 2018;open access software;TRUE
Building Trees: Introducing evolutionary concepts by exploring Crassulaceae phylogeny and biogeography;https://doi.org/10.24918/cs.2017.16;Lesson;2017;Evolution, Introduction Biology;Evolution, phylogenetics, Tree thinking, biogeography;Yes;81;NA;52;2014 - 2018;access software programs;FALSE
Building Trees: Introducing evolutionary concepts by exploring Crassulaceae phylogeny and biogeography;https://doi.org/10.24918/cs.2017.16;Lesson;2017;Evolution, Introduction Biology;Evolution, phylogenetics, Tree thinking, biogeography;Yes;81;NA;52;2014 - 2018;software programs available;FALSE
Building Trees: Introducing evolutionary concepts by exploring Crassulaceae phylogeny and biogeography;https://doi.org/10.24918/cs.2017.16;Lesson;2017;Evolution, Introduction Biology;Evolution, phylogenetics, Tree thinking, biogeography;Yes;81;NA;52;2014 - 2018;institutional desktop computers;FALSE
Building Trees: Introducing evolutionary concepts by exploring Crassulaceae phylogeny and biogeography;https://doi.org/10.24918/cs.2017.16;Lesson;2017;Evolution, Introduction Biology;Evolution, phylogenetics, Tree thinking, biogeography;Yes;81;NA;52;2014 - 2018;desktop computers thus;FALSE
Building Trees: Introducing evolutionary concepts by exploring Crassulaceae phylogeny and biogeography;https://doi.org/10.24918/cs.2017.16;Lesson;2017;Evolution, Introduction Biology;Evolution, phylogenetics, Tree thinking, biogeography;Yes;81;NA;52;2014 - 2018;computers thus avoiding;FALSE
Building Trees: Introducing evolutionary concepts by exploring Crassulaceae phylogeny and biogeography;https://doi.org/10.24918/cs.2017.16;Lesson;2017;Evolution, Introduction Biology;Evolution, phylogenetics, Tree thinking, biogeography;Yes;81;NA;52;2014 - 2018;thus avoiding disadvantaging;TRUE
Building Trees: Introducing evolutionary concepts by exploring Crassulaceae phylogeny and biogeography;https://doi.org/10.24918/cs.2017.16;Lesson;2017;Evolution, Introduction Biology;Evolution, phylogenetics, Tree thinking, biogeography;Yes;81;NA;52;2014 - 2018;avoiding disadvantaging students;TRUE
Building Trees: Introducing evolutionary concepts by exploring Crassulaceae phylogeny and biogeography;https://doi.org/10.24918/cs.2017.16;Lesson;2017;Evolution, Introduction Biology;Evolution, phylogenetics, Tree thinking, biogeography;Yes;81;NA;52;2014 - 2018;may not otherwise;FALSE
Building Trees: Introducing evolutionary concepts by exploring Crassulaceae phylogeny and biogeography;https://doi.org/10.24918/cs.2017.16;Lesson;2017;Evolution, Introduction Biology;Evolution, phylogenetics, Tree thinking, biogeography;Yes;81;NA;52;2014 - 2018;incorporating visual auditory;TRUE
Building Trees: Introducing evolutionary concepts by exploring Crassulaceae phylogeny and biogeography;https://doi.org/10.24918/cs.2017.16;Lesson;2017;Evolution, Introduction Biology;Evolution, phylogenetics, Tree thinking, biogeography;Yes;81;NA;52;2014 - 2018;kinesthic learning experiences;FALSE
Evaluating the Quick Fix: Weight Loss Drugs and Cellular Respiration;https://doi.org/10.24918/cs.2017.17;Lesson;2017;Biochemistry and Molecular Biology, Cell Biology, Introduction Biology;data analysis, Cellular Respiration, Electron Transport Chain, Energy transformations, Mitochondria, Oxidative phosphorylation, Weight loss drugs, 2, 4-dinitrophenol (DNP);Yes;115;NA;51;2014 - 2018;framing story used;FALSE
Evaluating the Quick Fix: Weight Loss Drugs and Cellular Respiration;https://doi.org/10.24918/cs.2017.17;Lesson;2017;Biochemistry and Molecular Biology, Cell Biology, Introduction Biology;data analysis, Cellular Respiration, Electron Transport Chain, Energy transformations, Mitochondria, Oxidative phosphorylation, Weight loss drugs, 2, 4-dinitrophenol (DNP);Yes;115;NA;51;2014 - 2018;weight loss drugs;FALSE
Evaluating the Quick Fix: Weight Loss Drugs and Cellular Respiration;https://doi.org/10.24918/cs.2017.17;Lesson;2017;Biochemistry and Molecular Biology, Cell Biology, Introduction Biology;data analysis, Cellular Respiration, Electron Transport Chain, Energy transformations, Mitochondria, Oxidative phosphorylation, Weight loss drugs, 2, 4-dinitrophenol (DNP);Yes;115;NA;51;2014 - 2018;loss drugs provides;FALSE
Evaluating the Quick Fix: Weight Loss Drugs and Cellular Respiration;https://doi.org/10.24918/cs.2017.17;Lesson;2017;Biochemistry and Molecular Biology, Cell Biology, Introduction Biology;data analysis, Cellular Respiration, Electron Transport Chain, Energy transformations, Mitochondria, Oxidative phosphorylation, Weight loss drugs, 2, 4-dinitrophenol (DNP);Yes;115;NA;51;2014 - 2018;drugs provides relevance;FALSE
